audio_id,text,true_label,true_label_id,prob_anger,prob_frust,prob_sadne,prob_neutr,prob_satis,goemo_anger,goemo_disgust,goemo_fear,goemo_joy,goemo_neutral,goemo_sadness,vader_pos,vader_neg,vader_neu,vader_compound,audio_anger,audio_frust,audio_sad,audio_neut,audio_satis
train_05044,The last candle's about to burn out.,neutral,3,0.0200042724609375,0.0008177757263183,0.0007061958312988,0.943359375,0.034942626953125,0.2119421064853668,0.1088061034679412,0.0570099391043186,0.005551285110414,0.3323880434036255,0.2764379382133484,0.0,0.0,1.0,0.0,0.13085938,0.12371826,0.05307007,0.41064453,0.28173828
train_05045,"10, 9, 8, 7... ... negative 46, negative 47, negative 48....",neutral,3,0.0006847381591796,0.0002942085266113,0.0011548995971679,0.99560546875,0.0023040771484375,0.0520245693624019,0.1377530843019485,0.0282200556248426,0.0090455263853073,0.4330253303050995,0.2446758449077606,0.0,0.581,0.419,-0.9022,0.33398438,0.12585449,0.035369873,0.08306885,0.42163086
train_05046,Thank you.,neutral,3,0.0090789794921875,0.0021266937255859,0.0035877227783203,0.93359375,0.051849365234375,0.0193602982908487,0.0098546706140041,0.0031970692798495,0.2105904966592788,0.6663607954978943,0.0106737203896045,0.714,0.0,0.286,0.3612,0.058929443,0.021972656,0.024505615,0.4189453,0.47558594
train_05047,Thanks.,neutral,3,0.0228424072265625,0.01654052734375,0.031097412109375,0.85546875,0.07427978515625,0.0162387154996395,0.0096021145582199,0.0022516793105751,0.1568573266267776,0.7340001463890076,0.0185603946447372,1.0,0.0,0.0,0.4404,0.12023926,0.022354126,0.011550903,0.2919922,0.55371094
train_05048,Kinda... spooky without any lights.,frustration,1,0.1199951171875,0.1258544921875,0.11126708984375,0.63818359375,0.0048065185546875,0.0061006778851151,0.1600059866905212,0.383814126253128,0.0132820839062333,0.1789663881063461,0.1790904700756073,0.0,0.0,1.0,0.0,0.07348633,0.10797119,0.06616211,0.54833984,0.20422363
train_05049,Bwah-hah-hah!,satisfaction,4,0.0023117065429687,0.0001323223114013,0.0002663135528564,0.0016870498657226,0.99560546875,0.2340776026248932,0.1973095387220382,0.0418086163699626,0.2222424894571304,0.0706831663846969,0.0559010803699493,0.0,0.0,1.0,0.0,0.23144531,0.0770874,0.011985779,0.29760742,0.38183594
train_05050,"OK, guys, guys? I have the definitive one. Mwwwooooo-hah-hah...",satisfaction,4,0.0092010498046875,0.0026493072509765,0.0058937072753906,0.057586669921875,0.9248046875,0.0901479572057724,0.0592226721346378,0.0185529068112373,0.3608575761318207,0.3826833069324493,0.0201173219829797,0.0,0.0,1.0,0.0,0.16760254,0.15490723,0.03366089,0.4086914,0.23510742
train_05051,Oh.. oh... oh.,neutral,3,0.08770751953125,0.203125,0.2734375,0.37158203125,0.0640869140625,0.0287323426455259,0.1242478713393211,0.1302232891321182,0.0166484843939542,0.2825170755386352,0.1564277410507202,0.0,0.0,1.0,0.0,0.07702637,0.019180298,0.016540527,0.36694336,0.5205078
train_05052,"Hey Ross. This probably isn't the best time to bring it up, but you have to throw a party for Monica.",neutral,3,0.02423095703125,0.0008506774902343,0.0015859603881835,0.96826171875,0.0051422119140625,0.0287485402077436,0.0907407328486442,0.0060136965475976,0.1958821266889572,0.4598317742347717,0.1266267150640487,0.144,0.088,0.768,0.3326,0.14160156,0.39257812,0.15637207,0.23266602,0.07672119
train_05053,"All this stuff takes up a lot of room. Hey how uh, how serious are you about keeping Ben in your life?",neutral,3,0.009490966796875,0.0030899047851562,0.002603530883789,0.98388671875,0.0009112358093261,0.2903110980987549,0.1429866105318069,0.0527093261480331,0.0235812254250049,0.142934113740921,0.152155190706253,0.0,0.058,0.942,-0.0772,0.12042236,0.3088379,0.08453369,0.21276855,0.2734375
train_05054,You blew them away!,satisfaction,4,0.0189056396484375,0.0002434253692626,0.000767707824707,0.0014886856079101,0.978515625,0.7240395545959473,0.1137265563011169,0.0164916459470987,0.0072752623818814,0.0151384659111499,0.0129190869629383,0.0,0.0,1.0,0.0,0.099609375,0.032836914,0.010765076,0.40429688,0.45239258
train_05055,"Oh, I can't tell you how great it was to look at the crowd and see your face!",satisfaction,4,8.875131607055664e-05,5.662441253662109e-06,1.1920928955078123e-05,3.063678741455078e-05,1.0,0.0282084513455629,0.0280806366354227,0.0074418922886252,0.1126032620668411,0.0244332142174243,0.0069700349122285,0.205,0.0,0.795,0.6588,0.049438477,0.19152832,0.04800415,0.58251953,0.12866211
train_05056,"I mean... uh, did you know you were  mouthing the words along with me?",neutral,3,0.0030117034912109,0.00311279296875,0.0203857421875,0.9697265625,0.0039863586425781,0.0273604914546012,0.0235910639166831,0.0276506785303354,0.0183175597339868,0.2059808671474456,0.0310386214405298,0.0,0.0,1.0,0.0,0.08905029,0.17077637,0.07897949,0.5410156,0.12005615
train_05057,"No, it's ok! Made me feel like a rock star!",satisfaction,4,0.0039749145507812,7.581710815429688e-05,0.0004489421844482,0.0018844604492187,0.99365234375,0.0275085661560297,0.0081938784569501,0.0028786188922822,0.889388382434845,0.0339403375983238,0.0061023202724754,0.255,0.0,0.745,0.4738,0.1652832,0.13928223,0.028930664,0.47607422,0.19042969
train_05058,I'd better not found you naked in my hotel room!,satisfaction,4,0.78759765625,0.0111160278320312,0.0214691162109375,0.0148391723632812,0.164794921875,0.3868453204631805,0.4205045402050018,0.0503146536648273,0.0089814784005284,0.0147920390591025,0.0570400282740592,0.262,0.0,0.738,0.4926,0.17089844,0.25610352,0.03012085,0.40771484,0.1352539
train_05059,"Look, I took it too far!",satisfaction,4,0.1824951171875,0.0109939575195312,0.0043792724609375,0.04693603515625,0.75537109375,0.5880335569381714,0.0720590725541114,0.006596147082746,0.1984987556934356,0.0444894433021545,0.009455039165914,0.0,0.0,1.0,0.0,0.15209961,0.10601807,0.034240723,0.4116211,0.29589844
train_05060,"Okay, Monica: Right foot red.",neutral,3,0.0014772415161132,8.779764175415039e-05,5.918741226196289e-05,0.98974609375,0.0086212158203125,0.0296356603503227,0.0391629450023174,0.0092056170105934,0.0049564414657652,0.888574481010437,0.0118223652243614,0.322,0.0,0.678,0.2263,0.20471191,0.074157715,0.03552246,0.30541992,0.38012695
train_05061,Could've played,neutral,3,0.0182342529296875,0.0066642761230468,0.0169525146484375,0.93603515625,0.021942138671875,0.008932614699006,0.0131044620648026,0.0104676587507128,0.0126899592578411,0.7878984212875366,0.1151975244283676,0.706,0.0,0.294,0.34,0.20837402,0.10095215,0.015380859,0.29492188,0.3803711
train_05062,"Oh, well, thanks, but, I'm okay, really.",satisfaction,4,0.0046157836914062,0.0120849609375,0.0072746276855468,0.9521484375,0.0239410400390625,0.0907023176550865,0.1830779314041137,0.0173406675457954,0.28437340259552,0.3523649275302887,0.0656328201293945,0.594,0.0,0.406,0.5927,0.22387695,0.12390137,0.010414124,0.2758789,0.36572266
train_05063,Green. To the green.,neutral,3,0.039947509765625,0.0013055801391601,0.0111923217773437,0.9228515625,0.0248870849609375,0.0150524964556097,0.029033625498414,0.0022367041092365,0.0107282642275094,0.9147531986236572,0.0117291398346424,0.0,0.0,1.0,0.0,0.031433105,0.02154541,0.024139404,0.43701172,0.48583984
train_05064,I've got magic beans.  Never-never mind.,neutral,3,0.0023231506347656,0.0011711120605468,0.0018138885498046,0.99072265625,0.0039825439453125,0.0302078127861022,0.0179784838110208,0.0251066759228706,0.0424516648054122,0.8532759547233582,0.0154596520587801,0.0,0.0,1.0,0.0,0.20495605,0.12237549,0.03265381,0.27001953,0.3701172
train_05065,"To the left, to the left- aww!",neutral,3,0.165771484375,0.0272064208984375,0.046112060546875,0.393310546875,0.36767578125,0.016637809574604,0.0555778741836547,0.0043448624201118,0.3652528524398803,0.1225648820400238,0.08295439183712,0.0,0.0,1.0,0.0,0.20422363,0.03149414,0.01977539,0.24621582,0.49829102
train_05066,Ohhh... I'm fine.,neutral,3,0.0240631103515625,0.0457763671875,0.1209716796875,0.7890625,0.019989013671875,0.0474791377782821,0.1222901567816734,0.1714648902416229,0.0640762001276016,0.4328122138977051,0.1377123445272445,0.474,0.0,0.526,0.2023,0.07092285,0.02027893,0.14575195,0.40600586,0.3569336
train_05067,Thanks.,neutral,3,0.0228424072265625,0.01654052734375,0.031097412109375,0.85546875,0.07427978515625,0.0162387154996395,0.0096021145582199,0.0022516793105751,0.1568573266267776,0.7340001463890076,0.0185603946447372,1.0,0.0,0.0,0.4404,0.060058594,0.035308838,0.022766113,0.47631836,0.40551758
train_05068,"Okay, Pheebs: Right hand blue. Good.",neutral,3,0.0007057189941406,0.0001462697982788,0.0004723072052001,0.99658203125,0.002206802368164,0.0226480215787887,0.0331910476088523,0.0025652954354882,0.1545089185237884,0.7774497866630554,0.0037262071855366,0.727,0.0,0.273,0.7906,0.4375,0.08502197,0.016418457,0.20153809,0.25952148
train_05069,"Hello? Oh, uh, Rachel, it's the",neutral,3,0.0002272129058837,0.0004432201385498,0.0016975402832031,0.9970703125,0.0004949569702148,0.0232370272278785,0.0253745466470718,0.0164814218878746,0.0135564459487795,0.3930958211421966,0.0191004313528537,0.0,0.0,1.0,0.0,0.12243652,0.34033203,0.0116119385,0.29370117,0.2319336
train_05070,"Oh, okay. Will you take my place?",neutral,3,0.0035152435302734,0.0003206729888916,0.0013942718505859,0.99365234375,0.0008940696716308,0.282663881778717,0.080181784927845,0.3220587968826294,0.0423534736037254,0.1809119433164596,0.0649903789162635,0.241,0.0,0.759,0.2263,0.12286377,0.22290039,0.01637268,0.41430664,0.22338867
train_05071,"Alright.  Yes, this is Rachel.",neutral,3,0.0001944303512573,1.0371208190917969e-05,3.927946090698242e-05,0.9990234375,0.0006341934204101,0.0155781926587224,0.038948718458414,0.0114434547722339,0.0227176304906606,0.8886605501174927,0.0117687983438372,0.61,0.0,0.39,0.5719,0.089416504,0.07476807,0.03050232,0.5698242,0.23535156
train_05072,Hello?,neutral,3,0.0011329650878906,0.0001176595687866,0.0003340244293212,0.99755859375,0.0009775161743164,0.0108640408143401,0.0040564397349953,0.0082487175241112,0.0109748309478163,0.620240330696106,0.006678442005068,0.0,0.0,1.0,0.0,0.09448242,0.011329651,0.0065689087,0.2619629,0.62597656
train_05073,"Oh, yeah, no, I know, I-I haven't been using it much.",neutral,3,0.0177764892578125,0.034210205078125,0.0076980590820312,0.935546875,0.00494384765625,0.0482146739959716,0.3221004009246826,0.1943234801292419,0.016574703156948,0.2726750373840332,0.1201104596257209,0.18,0.0,0.82,0.296,0.14221191,0.13720703,0.05987549,0.42089844,0.23986816
train_05074,Hey!,satisfaction,4,0.053253173828125,0.0020179748535156,0.0057716369628906,0.22021484375,0.71875,0.0722808539867401,0.0077407308854162,0.0026961280964314,0.7045422196388245,0.0623990930616855,0.0113719915971159,0.0,0.0,1.0,0.0,0.12536621,0.034484863,0.09240723,0.33422852,0.41357422
train_05075,Please tell me you got the message!,frustration,1,0.39501953125,0.580078125,0.0152206420898437,0.0088729858398437,0.000680923461914,0.6218611598014832,0.0292884912341833,0.171074777841568,0.0133356992155313,0.0857004672288894,0.0303629748523235,0.302,0.0,0.698,0.3802,0.12939453,0.05822754,0.036224365,0.4699707,0.30615234
train_05076,What message?,neutral,3,0.0020217895507812,0.0011253356933593,0.0043678283691406,0.98876953125,0.0036163330078125,0.0970315709710121,0.0216114688664674,0.0289577580988407,0.0043185362592339,0.3578443527221679,0.0175048969686031,0.0,0.0,1.0,0.0,0.37817383,0.1184082,0.018936157,0.30297852,0.18151855
train_05077,"The actor playing Mac couldnt do it, they needed to see you at 2 oclock.",neutral,3,0.0098419189453125,0.0015678405761718,0.0094146728515625,0.97021484375,0.0089340209960937,0.2606344521045685,0.1065719500184059,0.049756895750761,0.0131744956597685,0.2624904811382293,0.2288047820329666,0.114,0.0,0.886,0.2023,0.5571289,0.21228027,0.0038986206,0.064331055,0.16247559
train_05078,"Du-du-I wrote it, I wrote it on the board!",frustration,1,0.703125,0.293212890625,0.0010032653808593,0.0017127990722656,0.0008835792541503,0.6062373518943787,0.0575905181467533,0.0184854194521904,0.0967469662427902,0.0864590778946876,0.0113841779530048,0.0,0.0,1.0,0.0,0.3918457,0.19372559,0.02758789,0.17553711,0.21130371
train_05079,"I wrote it on the board, then I went all over New York City looking for ya!",anger,0,0.96337890625,0.024017333984375,0.0032920837402343,0.0046615600585937,0.0047988891601562,0.4416283667087555,0.0634157806634903,0.0150061585009098,0.1261356472969055,0.1042756214737892,0.0146375056356191,0.0,0.0,1.0,0.0,0.2626953,0.19946289,0.07299805,0.26513672,0.19946289
train_05080,I went to Rosss!,neutral,3,0.0207977294921875,0.0003671646118164,0.0018863677978515,0.833984375,0.1427001953125,0.1410699039697647,0.0201735999435186,0.014079631306231,0.1903932690620422,0.0242002643644809,0.0257273130118846,0.0,0.0,1.0,0.0,0.13415527,0.045440674,0.021133423,0.3334961,0.4658203
train_05081,I went to the coffeehouse!,neutral,3,0.023590087890625,0.0003213882446289,0.0017251968383789,0.96533203125,0.009063720703125,0.0436664037406444,0.0071324803866446,0.0052205040119588,0.1978572458028793,0.0178489778190851,0.010725655592978,0.0,0.0,1.0,0.0,0.15100098,0.05895996,0.012878418,0.3347168,0.4423828
train_05082,I went to any place that they made sandwiches!,neutral,3,0.08270263671875,0.0016946792602539,0.004425048828125,0.87060546875,0.04034423828125,0.3309341073036194,0.1028045266866684,0.0115781724452972,0.0688263550400734,0.0318942628800869,0.0063294032588601,0.0,0.0,1.0,0.0,0.48461914,0.11907959,0.020584106,0.13513184,0.24060059
train_05083,"Thats the day youre gonna die? Seedarnit, Ive got shuffleboard that day.",neutral,3,0.0023059844970703,0.0004529953002929,0.0013093948364257,0.990234375,0.005889892578125,0.2666204273700714,0.1264857947826385,0.2561382353305816,0.0311806574463844,0.070861242711544,0.0732968971133232,0.0,0.262,0.738,-0.5994,0.20947266,0.32788086,0.013786316,0.30932617,0.13964844
train_05084,Thats what you think.,neutral,3,0.0038967132568359,7.462501525878906e-05,0.000154972076416,0.99169921875,0.0043601989746093,0.1398518085479736,0.0744991526007652,0.0099272690713405,0.0543537996709346,0.5964942574501038,0.0136908115819096,0.0,0.0,1.0,0.0,0.051605225,0.04260254,0.059448242,0.53222656,0.31396484
train_05085,I know! You see it is stuff like this which is why  youre burning in hell!!,anger,0,0.98583984375,0.0086593627929687,0.0036277770996093,0.000762939453125,0.0013103485107421,0.7958505153656006,0.1219989955425262,0.0285714846104383,0.0060701495967805,0.009096254594624,0.017542153596878,0.114,0.249,0.637,-0.6093,0.7260742,0.12573242,0.025558472,0.02418518,0.09820557
train_05086,"Well, I mean what about friends of your grandmothers? Wouldnt they have the recipe?",neutral,3,0.003387451171875,0.0002112388610839,0.000493049621582,0.98828125,0.0074462890625,0.2236954718828201,0.2373525500297546,0.0747049450874328,0.0134042436257004,0.2378122210502624,0.0259952936321496,0.317,0.0,0.683,0.6767,0.13476562,0.14086914,0.08416748,0.421875,0.21838379
train_05087,"Well, yknow I may have relatives in France who would know. My grandmother said she got the recipe from her grandmother, Nesele Tolouse.",neutral,3,0.0018835067749023,0.0016021728515625,0.0097503662109375,0.984375,0.0022487640380859,0.0356263816356658,0.0396866761147975,0.0277576949447393,0.0537381581962108,0.7559417486190796,0.0234204847365617,0.087,0.0,0.913,0.2732,0.37158203,0.46289062,0.018310547,0.02885437,0.11816406
train_05088,What was her name?,neutral,3,0.0014410018920898,4.315376281738281e-05,4.732608795166016e-05,0.99658203125,0.0017375946044921,0.0138852102681994,0.005934540182352,0.0117268310859799,0.0029241992160677,0.6562998294830322,0.0065758316777646,0.0,0.0,1.0,0.0,0.07110596,0.021331787,0.04574585,0.5332031,0.32861328
train_05089,Nestley Toulouse.,neutral,3,0.0012598037719726,0.0005640983581542,0.0011463165283203,0.9951171875,0.0016708374023437,0.0446471124887466,0.3545158207416534,0.273320734500885,0.1432094126939773,0.083951935172081,0.0943648740649223,0.0,0.0,1.0,0.0,0.23901367,0.050628662,0.048919678,0.31103516,0.3503418
train_05090,Nestlé Toll House?,neutral,3,0.0018415451049804,0.0003821849822998,0.0011482238769531,0.99609375,0.0007567405700683,0.0071871327236294,0.005891169887036,0.0066715185530483,0.0041673411615192,0.3110699951648712,0.0050311023369431,0.0,0.0,1.0,0.0,0.18701172,0.08691406,0.05203247,0.3491211,0.32495117
train_05091,"Oh, you Americans always butcher the French language.",neutral,3,0.0131607055664062,0.0004193782806396,0.0079345703125,0.93798828125,0.040557861328125,0.1426570117473602,0.7984218001365662,0.0106331380084156,0.0017725208308547,0.0337049551308155,0.0072623807936906,0.0,0.0,1.0,0.0,0.25317383,0.12670898,0.045898438,0.3461914,0.22790527
train_05092,I cannot believe that I just spent the last two days trying to figure out the recipe and it was in my cupboard the whole time!,anger,0,0.8974609375,0.10211181640625,0.0001711845397949,7.43865966796875e-05,0.0001519918441772,0.0509307049214839,0.0205215886235237,0.0073335608467459,0.0061342283152043,0.009588498622179,0.0056762425228953,0.0,0.0,1.0,0.0,0.4267578,0.3869629,0.053131104,0.077697754,0.055511475
train_05093,"So, we're decided, no on plaid, yes on pink?",neutral,3,0.0049362182617187,0.0028953552246093,0.0031986236572265,0.98388671875,0.0052375793457031,0.0523141287267208,0.1493752151727676,0.017262315377593,0.005671789869666,0.6987114548683167,0.0129386959597468,0.227,0.185,0.588,0.128,0.08544922,0.113708496,0.04373169,0.63378906,0.123168945
train_05094,Absolutely!,satisfaction,4,0.037872314453125,0.0005292892456054,0.0041580200195312,0.06573486328125,0.8916015625,0.132730022072792,0.0165778491646051,0.0170213859528303,0.0552469491958618,0.1800303608179092,0.0053019761107862,0.0,0.0,1.0,0.0,0.036834717,0.0115737915,0.021942139,0.43798828,0.49145508
train_05095,"Oh, I never could do it.",satisfaction,4,0.0060615539550781,0.0039253234863281,0.083740234375,0.240966796875,0.66552734375,0.0899162739515304,0.1594714671373367,0.0468599572777748,0.0059924307279288,0.0586669109761714,0.2293550968170166,0.0,0.0,1.0,0.0,0.0692749,0.013999939,0.08605957,0.4736328,0.35717773
train_05096,Oh but you could.,neutral,3,0.006805419921875,0.0005512237548828,0.0021858215332031,0.9560546875,0.034271240234375,0.0388021357357502,0.1123969927430152,0.0348643288016319,0.0287600848823785,0.2381521314382553,0.3292450904846191,0.0,0.0,1.0,0.0,0.08782959,0.021987915,0.018157959,0.34936523,0.5229492
train_05097,You can.,neutral,3,0.0041160583496093,0.000429630279541,0.0007147789001464,0.98779296875,0.0069198608398437,0.0141154918819665,0.0108961556106805,0.0027470849454402,0.0176188014447689,0.9345498085021972,0.0125289829447865,0.0,0.0,1.0,0.0,0.06817627,0.015670776,0.020111084,0.35351562,0.54248047
train_05098,Absolutely!,satisfaction,4,0.037872314453125,0.0005292892456054,0.0041580200195312,0.06573486328125,0.8916015625,0.132730022072792,0.0165778491646051,0.0170213859528303,0.0552469491958618,0.1800303608179092,0.0053019761107862,0.0,0.0,1.0,0.0,0.03161621,0.020217896,0.057128906,0.5732422,0.31762695
train_05099,We can help each other out!,satisfaction,4,0.0899658203125,0.0249786376953125,0.0163421630859375,0.04254150390625,0.826171875,0.1415413469076156,0.0213700346648693,0.0295149516314268,0.4237012267112732,0.2895331978797912,0.0534146204590797,0.374,0.0,0.626,0.4574,0.13537598,0.043792725,0.021774292,0.40698242,0.39208984
train_05100,We can get--what are those--those patches!,neutral,3,0.02056884765625,0.0012750625610351,0.0018482208251953,0.7255859375,0.250732421875,0.2614370882511139,0.0564999729394912,0.0103152664378285,0.0278847869485616,0.2051260322332382,0.0200842227786779,0.0,0.0,1.0,0.0,0.17297363,0.07910156,0.08105469,0.39379883,0.27294922
train_05101,We could be like the Patch Sisters!,satisfaction,4,0.0004944801330566,4.589557647705078e-06,2.187490463256836e-05,0.0025215148925781,0.9970703125,0.0291344467550516,0.014511908404529,0.0041107507422566,0.0550123415887355,0.5391296148300171,0.0080846967175602,0.318,0.0,0.682,0.4199,0.13867188,0.07373047,0.04660034,0.40600586,0.33496094
train_05102,"Oh y'know, we really should quit. Okay, let's quit!",satisfaction,4,0.0300445556640625,0.0008912086486816,0.0060005187988281,0.036102294921875,0.9267578125,0.8402754068374634,0.056950107216835,0.0260268971323966,0.0068816868588328,0.0096350675448775,0.0507255941629409,0.235,0.0,0.765,0.3518,0.07336426,0.11993408,0.053833008,0.45922852,0.29345703
train_05103,Yes! Great! Give me those cigs! Give it! Give it!,satisfaction,4,0.09478759765625,0.001072883605957,0.0018110275268554,0.0036659240722656,0.8984375,0.0165078081190586,0.0029323827475309,0.0009004409657791,0.9088106155395508,0.0289147067815065,0.0030649432446807,0.499,0.0,0.501,0.8388,0.33081055,0.072509766,0.028152466,0.20532227,0.36328125
train_05104,My late husband gave me that lighter.  I'm not kidding.,sadness,2,0.0007281303405761,0.0008039474487304,0.998046875,0.000237226486206,1.8894672393798828e-05,0.0257847383618354,0.0310238506644964,0.0103890793398022,0.0152015276253223,0.4074135720729828,0.1734448671340942,0.0,0.126,0.874,-0.0762,0.16552734,0.16003418,0.12805176,0.32226562,0.22424316
train_05105,I am so on board!,satisfaction,4,0.014678955078125,0.0007529258728027,0.0011816024780273,0.02008056640625,0.96337890625,0.0047671203501522,0.0012208129046484,0.0029997730161994,0.9800497889518738,0.0060963649302721,0.0008726141531951,0.0,0.0,1.0,0.0,0.14025879,0.052459717,0.10888672,0.42822266,0.27001953
train_05106,Okay then!,satisfaction,4,0.044464111328125,0.000986099243164,0.0018062591552734,0.0511474609375,0.9013671875,0.651885449886322,0.0501167513430118,0.0282958522439003,0.1491448879241943,0.0894907563924789,0.0116236079484224,0.687,0.0,0.313,0.2942,0.078186035,0.02330017,0.02772522,0.41674805,0.45410156
train_05107,Rachel didn't you just light that?,neutral,3,0.0091476440429687,0.0013542175292968,0.0010251998901367,0.98681640625,0.0018901824951171,0.1870765686035156,0.0716471895575523,0.0179305020719766,0.0070171360857784,0.1382976472377777,0.0127311497926712,0.0,0.0,1.0,0.0,0.043945312,0.05496216,0.08862305,0.54296875,0.2692871
train_05108,"Yeah, I did, but y'know what? I am really, really trying to cut back, y'know?  Good luck, Rach.",neutral,3,0.0130081176757812,0.18603515625,0.330322265625,0.460693359375,0.0098876953125,0.0825919210910797,0.0659069940447807,0.0755026713013649,0.1850088387727737,0.4292034804821014,0.1014291420578956,0.365,0.113,0.521,0.776,0.07733154,0.17932129,0.25268555,0.24804688,0.24255371
train_05109,I've actually been thinking about quitting lately.,neutral,3,0.0006704330444335,0.0011196136474609,0.002084732055664,0.9951171875,0.0010356903076171,0.0187641214579343,0.032569408416748,0.1965947300195694,0.2777041494846344,0.1707428097724914,0.1648465096950531,0.0,0.0,1.0,0.0,0.037506104,0.05657959,0.04473877,0.64160156,0.21936035
train_05110,"Oh sure, every Sunday night I'm telling myself I'm quitting but every Monday morning it's like",anger,0,0.33154296875,0.0787353515625,0.25830078125,0.2666015625,0.06488037109375,0.0886225402355194,0.3159628510475158,0.0513845644891262,0.0169853046536445,0.3642685115337372,0.0543346144258976,0.259,0.0,0.741,0.5994,0.067993164,0.06439209,0.05105591,0.5395508,0.27685547
train_05111,Tell me about it!,neutral,3,0.474609375,0.0154037475585937,0.0058403015136718,0.265380859375,0.2388916015625,0.4934228658676147,0.0255909711122512,0.0292792096734046,0.1423330157995224,0.1810138672590255,0.0151908565312623,0.0,0.0,1.0,0.0,0.054718018,0.015197754,0.014862061,0.43725586,0.47802734
train_05112,Well then let's just quit! We'll just quit! Let's all quit!,satisfaction,4,0.02001953125,0.0003912448883056,0.0004572868347167,0.0066871643066406,0.97265625,0.8984314799308777,0.0335793569684028,0.0190275590866804,0.010402831248939,0.0126228425651788,0.014986720867455,0.229,0.0,0.771,0.4545,0.16552734,0.15820312,0.12072754,0.34692383,0.20861816
train_05113,It does sound appealing.,neutral,3,0.0010032653808593,0.0004799365997314,0.0010747909545898,0.99560546875,0.0017938613891601,0.0054456517100334,0.0309474132955074,0.0042871269397437,0.5983340740203857,0.3431214094161987,0.0116809634491801,0.0,0.0,1.0,0.0,0.086120605,0.02696228,0.02456665,0.50146484,0.36108398
train_05114,"Well, maybe it's a contest, y'know? Like, collect all five?",neutral,3,0.0023136138916015,0.0003061294555664,0.0001912117004394,0.98095703125,0.016021728515625,0.0295223519206047,0.0240228753536939,0.0026921287644654,0.0076550552621483,0.9206580519676208,0.0039760861545801,0.383,0.0,0.617,0.6072,0.13342285,0.1998291,0.017059326,0.4729004,0.17675781
train_05115,"Does, um, anyone wanna see?",neutral,3,0.0003139972686767,0.0003535747528076,0.0010967254638671,0.998046875,0.0002274513244628,0.064713180065155,0.1725973188877105,0.0351353026926517,0.0365210250020027,0.3416482210159302,0.0575678460299968,0.0,0.0,1.0,0.0,0.116760254,0.056396484,0.04397583,0.3803711,0.4025879
train_05116,"And Ross, with his over-pronouncing every single word?",anger,0,0.9853515625,0.0119857788085937,0.0004725456237792,0.0008573532104492,0.0012712478637695,0.1841391921043396,0.264952540397644,0.0082231760025024,0.0037367274053394,0.1398970335721969,0.0145007064566016,0.0,0.0,1.0,0.0,0.28320312,0.15246582,0.032806396,0.35180664,0.1796875
train_05117,"And Monica, with that snort when she laughs?",anger,0,0.99267578125,0.0029544830322265,0.0002682209014892,0.0014295578002929,0.0026664733886718,0.1341900378465652,0.195189893245697,0.008135569281876,0.0429154932498931,0.2807305753231048,0.0085243359208107,0.314,0.0,0.686,0.4939,0.3864746,0.099609375,0.026565552,0.26220703,0.22497559
train_05118,"I mean, what the hell is that thing?",anger,0,0.94384765625,0.054718017578125,0.0003037452697753,0.0007362365722656,0.0005240440368652,0.4115995168685913,0.3191960752010345,0.0124884936958551,0.0034905956126749,0.0164779368788003,0.0101480102166533,0.0,0.397,0.603,-0.6808,0.17553711,0.119018555,0.05050659,0.4650879,0.18981934
train_05119,"...I accept all those flaws, why can't you accept me for this?",anger,0,0.9814453125,0.0144424438476562,0.001312255859375,0.0015163421630859,0.0012617111206054,0.6030855178833008,0.0343710258603096,0.0317859388887882,0.0023335518781095,0.0360205397009849,0.2139670103788375,0.176,0.148,0.676,0.1068,0.3828125,0.14501953,0.011810303,0.22473145,0.23583984
train_05120,...Does the knuckle-cracking bother everybody?,anger,0,0.79443359375,0.044036865234375,0.039276123046875,0.12091064453125,0.0013608932495117,0.2591085135936737,0.1762113571166992,0.028057862073183,0.006460846401751,0.1113491877913475,0.0939195975661277,0.0,0.375,0.625,-0.34,0.14660645,0.16357422,0.02255249,0.4831543,0.18408203
train_05121,"Well, I-I could live without it.",neutral,3,0.0133056640625,0.134521484375,0.8017578125,0.046051025390625,0.0045585632324218,0.0321220606565475,0.0889636278152465,0.1475380063056945,0.0142377018928527,0.0882033258676529,0.621640682220459,0.296,0.0,0.704,0.2732,0.1842041,0.1138916,0.17041016,0.30249023,0.22912598
train_05122,"Well, is it, like, a little annoying, or is it like when Phoebe chews her hair?",neutral,3,0.962890625,0.03564453125,8.696317672729492e-05,0.000767707824707,0.0004019737243652,0.1032390743494033,0.5144095420837402,0.0088377902284264,0.0031096071470528,0.3401252329349518,0.0156642664223909,0.33,0.112,0.558,0.5709,0.24401855,0.20324707,0.124572754,0.20263672,0.22546387
train_05123,"Oh, now, don't listen to him, Pheebs, I think it's endearing.",neutral,3,0.0088577270507812,0.0008802413940429,0.0013160705566406,0.9521484375,0.03692626953125,0.0401923060417175,0.8100569844245911,0.0327543728053569,0.0156572815030813,0.06642746925354,0.0319244414567947,0.0,0.0,1.0,0.0,0.18798828,0.1394043,0.047698975,0.4296875,0.1953125
train_05124,"Oh,  ""you do, do you""?",anger,0,0.74169921875,0.052642822265625,0.0149078369140625,0.0926513671875,0.09808349609375,0.2196281552314758,0.0698947459459304,0.070215456187725,0.0703378841280937,0.1160711571574211,0.0362773835659027,0.0,0.0,1.0,0.0,0.10986328,0.059295654,0.14953613,0.38964844,0.2915039
